PaymentType,RealShippingDays,ScheduledShippingDays,Benefit,Sales,DeliveryStatus,Late_delivery_risk,ProductCategoryId,ProductCategoryName,CustomerCity,CustomerCountry,CustomerEmail,CustomerFname,CustomerId,CustomerLname,CustomerPassword,CustomerSegment,CustomerState,CustomerStreet,CustomerZipcode,DepartmentId,DepartmentName,Latitude,Longitude,Market,OrderCity,OrderCountry,OrderCustomerId,OrderTimestamp,OrderId,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,ProductPrice,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,OrderRegion,OrderState,OrderStatus,OrderZipcode,ProductCardId,ProductCategoryId,ProductDescription,ProductImage,ProductName,ProductPrice,ProductStatus,ShippingTimestamp,ShippingMode
TRANSFER,5,4,-61.95999908,74.37999725,Late delivery,1,29,Shop By Sport,Moreno Valley,EE. UU.,XXXXXXXXX,Mary,11882,Smith,XXXXXXXXX,Corporate,CA,8460 Dewy Nook,92553,5,Golf,33.92366028,-117.2291946,Pacific Asia,Lianzhou,China,11882,3/13/2016 7:37,29959,627,5.599999905,0.07,74923,39.99000168,-0.829999983,2,79.98000336,74.37999725,-61.95999908,Eastern Asia,Guangdong,PENDING,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,3/18/2016 7:37,Standard Class
TRANSFER,2,4,-18.60000038,74.37999725,Advance shipping,0,26,Girls' Apparel,Chicago,EE. UU.,XXXXXXXXX,Mary,4808,Smith,XXXXXXXXX,Corporate,IL,7179 Fallen Creek Link,60624,5,Golf,41.8728714,-87.71582031,Pacific Asia,Eskisehir,Turqu�a,4808,10/20/2016 17:17,45126,572,5.599999905,0.07,112704,39.99000168,-0.25,2,79.98000336,74.37999725,-18.60000038,West Asia,Eskisehir,PENDING,,572,26,,http://images.acmesports.sports/TYR+Boys%27+Team+Digi+Jammer,TYR Boys' Team Digi Jammer,39.99000168,0,10/22/2016 17:17,Standard Class
TRANSFER,2,4,21.12000084,88,Advance shipping,0,24,Women's Apparel,New Orleans,EE. UU.,XXXXXXXXX,Debra,10201,Campbell,XXXXXXXXX,Corporate,LA,523 Wishing Mountain Extension,70119,5,Golf,29.9740696,-90.087883,Pacific Asia,Armidale,Australia,10201,1/28/2016 5:45,26871,502,12,0.119999997,67330,50,0.239999995,2,100,88,21.12000084,Oceania,Nueva Gales del Sur,PENDING,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,1/30/2016 5:45,Standard Class
TRANSFER,2,4,24.35000038,69.58000183,Advance shipping,0,29,Shop By Sport,San Benito,EE. UU.,XXXXXXXXX,Ashley,2292,Smith,XXXXXXXXX,Corporate,TX,9720 Colonial Trail,78586,5,Golf,26.140728,-97.66805267,Pacific Asia,Tamworth,Australia,2292,12/13/2015 16:40,23751,627,10.39999962,0.129999995,59438,39.99000168,0.349999994,2,79.98000336,69.58000183,24.35000038,Oceania,Nueva Gales del Sur,PENDING,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,12/15/2015 16:40,Standard Class
TRANSFER,3,4,16.18000031,67.98000336,Advance shipping,0,29,Shop By Sport,Los Angeles,EE. UU.,XXXXXXXXX,Mary,11675,Smith,XXXXXXXXX,Corporate,CA,516 Dewy Bluff Swale,90024,5,Golf,34.04558563,-118.2479172,Pacific Asia,Perth,Australia,11675,11/27/2015 1:38,22612,627,12,0.150000006,56568,39.99000168,0.239999995,2,79.98000336,67.98000336,16.18000031,Oceania,Australia Occidental,PENDING,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,11/30/2015 1:38,Standard Class
TRANSFER,3,4,31.5,84,Advance shipping,0,24,Women's Apparel,Brooklyn,EE. UU.,XXXXXXXXX,Roger,1144,Jensen,XXXXXXXXX,Corporate,NY,1096 Cozy Point,11203,5,Golf,40.64674377,-73.94338989,Pacific Asia,Jambi,Indonesia,1144,3/11/2016 21:38,29862,502,16,0.159999996,74708,50,0.379999995,2,100,84,31.5,Southeast Asia,Jambi,PENDING,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,3/14/2016 21:38,Standard Class
TRANSFER,6,4,-16.60000038,83,Late delivery,1,24,Women's Apparel,New Castle,EE. UU.,XXXXXXXXX,Jean,640,Smith,XXXXXXXXX,Corporate,DE,9871 Cotton Highway,19720,5,Golf,39.28265762,-77.4777832,Pacific Asia,Xuzhou,China,640,10/30/2015 23:03,20755,502,17,0.170000002,51866,50,-0.200000003,2,100,83,-16.60000038,Eastern Asia,Jiangsu,PENDING,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,11/5/2015 23:03,Standard Class
TRANSFER,3,4,35.68999863,83,Advance shipping,0,24,Women's Apparel,Hanover,EE. UU.,XXXXXXXXX,Emma,8612,Smith,XXXXXXXXX,Corporate,PA,7041 Rustic Pathway,17331,5,Golf,39.80402374,-76.97429657,Pacific Asia,Wuhan,China,8612,3/17/2016 19:31,30267,502,17,0.170000002,75618,50,0.430000007,2,100,83,35.68999863,Eastern Asia,Hubei,PENDING,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,3/20/2016 19:31,Standard Class
TRANSFER,2,4,29.51000023,65.58000183,Advance shipping,0,29,Shop By Sport,Honolulu,EE. UU.,XXXXXXXXX,Heather,4402,Smith,XXXXXXXXX,Corporate,HI,1070 Dusty Beacon Maze,96817,5,Golf,21.32156754,-157.8721771,Pacific Asia,Hobart,Australia,4402,3/31/2016 14:15,31211,627,14.39999962,0.180000007,77993,39.99000168,0.449999988,2,79.98000336,65.58000183,29.51000023,Oceania,Tasmania,PENDING,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,4/2/2016 14:15,Standard Class
TRANSFER,3,4,22.38999939,63.97999954,Advance shipping,0,37,Electronics,Bloomfield,EE. UU.,XXXXXXXXX,Mary,3815,Sloan,XXXXXXXXX,Corporate,NJ,2589 Iron Pines,7003,6,Outdoors,40.79833603,-74.19944,Pacific Asia,Lahore,Pakist�n,3815,1/30/2016 5:24,27007,825,0,0,67646,31.98999977,0.349999994,2,63.97999954,63.97999954,22.38999939,South Asia,Punyab,PENDING,,825,37,,http://images.acmesports.sports/Bridgestone+e6+Straight+Distance+NFL+Tennessee+Titans+Golf...,Bridgestone e6 Straight Distance NFL Tennesse,31.98999977,0,2/2/2016 5:24,Standard Class
TRANSFER,4,4,25.90999985,95.98000336,Shipping on time,0,37,Electronics,Albuquerque,EE. UU.,XXXXXXXXX,Susan,10834,Sullivan,XXXXXXXXX,Corporate,NM,4543 Cinder Link,87105,6,Outdoors,35.06517029,-106.6699524,Pacific Asia,Sincan,Turqu�a,10834,11/3/2016 13:04,46073,822,0,0,115172,47.99000168,0.270000011,2,95.98000336,95.98000336,25.90999985,West Asia,Ankara,PENDING,,822,37,,http://images.acmesports.sports/Titleist+Pro+V1x+High+Numbers+Golf+Balls,Titleist Pro V1x High Numbers Golf Balls,47.99000168,0,11/7/2016 13:04,Standard Class
TRANSFER,3,4,-0.50999999,39.18000031,Advance shipping,0,36,Golf Balls,Bloomfield,EE. UU.,XXXXXXXXX,Mary,3815,Sloan,XXXXXXXXX,Corporate,NJ,2589 Iron Pines,7003,6,Outdoors,40.79833603,-74.19944,Pacific Asia,Lahore,Pakist�n,3815,1/30/2016 5:24,27007,810,0.800000012,0.02,67647,19.98999977,-0.01,2,39.97999954,39.18000031,-0.50999999,South Asia,Punyab,PENDING,,810,36,,http://images.acmesports.sports/Glove+It+Women%27s+Mod+Oval+Golf+Glove,Glove It Women's Mod Oval Golf Glove,19.98999977,0,2/2/2016 5:24,Standard Class
TRANSFER,6,4,11.8199997,36.38000107,Late delivery,1,36,Golf Balls,New Castle,EE. UU.,XXXXXXXXX,Jean,640,Smith,XXXXXXXXX,Corporate,DE,9871 Cotton Highway,19720,6,Outdoors,39.28265762,-77.4777832,Pacific Asia,Xuzhou,China,640,10/30/2015 23:03,20755,804,3.599999905,0.090000004,51864,19.98999977,0.330000013,2,39.97999954,36.38000107,11.8199997,Eastern Asia,Jiangsu,PENDING,,804,36,,http://images.acmesports.sports/Glove+It+Women%27s+Imperial+Golf+Glove,Glove It Women's Imperial Golf Glove,19.98999977,0,11/5/2015 23:03,Standard Class
TRANSFER,4,4,10.51000023,33.58000183,Shipping on time,0,36,Golf Balls,Aurora,EE. UU.,XXXXXXXXX,Mary,9345,Branch,XXXXXXXXX,Corporate,CO,4767 Wishing Round,80013,6,Outdoors,39.49591446,-98.98998261,Pacific Asia,Heyuan,China,9345,12/19/2015 1:15,24118,810,6.400000095,0.159999996,60333,19.98999977,0.310000002,2,39.97999954,33.58000183,10.51000023,Eastern Asia,Guangdong,PENDING,,810,36,,http://images.acmesports.sports/Glove+It+Women%27s+Mod+Oval+Golf+Glove,Glove It Women's Mod Oval Golf Glove,19.98999977,0,12/23/2015 1:15,Standard Class
TRANSFER,2,4,35.3199997,76.77999878,Advance shipping,0,37,Electronics,Sugar Land,EE. UU.,XXXXXXXXX,Mark,532,Smith,XXXXXXXXX,Corporate,TX,9022 Lazy Bend,77479,6,Outdoors,29.54194069,-95.60385132,Pacific Asia,Durg,India,532,11/13/2015 14:58,21691,818,19.20000076,0.200000003,54262,47.99000168,0.460000008,2,95.98000336,76.77999878,35.3199997,South Asia,Chhattisgarh,PENDING,,818,37,,http://images.acmesports.sports/Titleist+Pro+V1x+Golf+Balls,Titleist Pro V1x Golf Balls,47.99000168,0,11/15/2015 14:58,Standard Class
TRANSFER,6,4,9,119.9800034,Late delivery,1,3,Baseball & Softball,Los Angeles,EE. UU.,XXXXXXXXX,Michael,3554,Smith,XXXXXXXXX,Corporate,CA,661 Lost Ridge,90001,2,Fitness,33.96017456,-118.2632217,Pacific Asia,Surabaya,Indonesia,3554,1/22/2016 23:17,26510,44,0,0,66376,59.99000168,0.079999998,2,119.9800034,119.9800034,9,Southeast Asia,Java Oriental,PROCESSING,,44,3,,http://images.acmesports.sports/adidas+Men%27s+F10+Messi+TRX+FG+Soccer+Cleat,adidas Men's F10 Messi TRX FG Soccer Cleat,59.99000168,0,1/28/2016 23:17,Standard Class
TRANSFER,4,4,66.62999725,195.9799957,Shipping on time,0,9,Cardio Equipment,Cypress,EE. UU.,XXXXXXXXX,Nicholas,10219,Smith,XXXXXXXXX,Corporate,CA,3465 Little Anchor Place,90630,3,Footwear,35.57210541,-120.9117966,Pacific Asia,Ulan Bator,Mongolia,10219,9/26/2016 12:25,43468,191,4,0.02,108572,99.98999786,0.340000004,2,199.9799957,195.9799957,66.62999725,Eastern Asia,Ul�n Bator,PROCESSING,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,9/30/2016 12:25,Standard Class
TRANSFER,4,4,91.16999817,193.9799957,Shipping on time,0,9,Cardio Equipment,Cypress,EE. UU.,XXXXXXXXX,Nicholas,10219,Smith,XXXXXXXXX,Corporate,CA,3465 Little Anchor Place,90630,3,Footwear,35.57210541,-120.9117966,Pacific Asia,Ulan Bator,Mongolia,10219,9/26/2016 12:25,43468,191,6,0.029999999,108569,99.98999786,0.469999999,2,199.9799957,193.9799957,91.16999817,Eastern Asia,Ul�n Bator,PROCESSING,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,9/30/2016 12:25,Standard Class
TRANSFER,6,4,-3.019999981,52.90000153,Late delivery,1,13,Electronics,New Orleans,EE. UU.,XXXXXXXXX,Mary,11730,Perkins,XXXXXXXXX,Corporate,LA,37 Lost Hills Maze,70117,3,Footwear,29.96774292,-90.03494263,Pacific Asia,Christchurch,Nueva Zelanda,11730,3/28/2016 12:19,31000,273,3.079999924,0.059999999,77481,27.98999977,-0.059999999,2,55.97999954,52.90000153,-3.019999981,Oceania,Canterbury,PROCESSING,,273,13,,http://images.acmesports.sports/Under+Armour+Kids%27+Mercenary+Slide,Under Armour Kids' Mercenary Slide,27.98999977,0,4/3/2016 12:19,Standard Class
TRANSFER,4,4,54.45999908,173.9799957,Shipping on time,0,9,Cardio Equipment,Brooklyn,EE. UU.,XXXXXXXXX,Mary,4756,Stanley,XXXXXXXXX,Corporate,NY,9776 Emerald End,11229,3,Footwear,40.60237885,-73.95497131,Pacific Asia,Mackay,Australia,4756,12/2/2015 13:22,22988,191,26,0.129999995,57534,99.98999786,0.310000002,2,199.9799957,173.9799957,54.45999908,Oceania,Queensland,PROCESSING,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,12/6/2015 13:22,Standard Class
TRANSFER,4,4,14.96000004,169.9799957,Shipping on time,0,9,Cardio Equipment,Newburgh,EE. UU.,XXXXXXXXX,Mary,7229,Smith,XXXXXXXXX,Corporate,NY,3204 Cinder Line,12550,3,Footwear,41.50205994,-74.01177216,Pacific Asia,Yuci,China,7229,3/13/2016 19:32,29993,191,30,0.150000006,75003,99.98999786,0.090000004,2,199.9799957,169.9799957,14.96000004,Eastern Asia,Shanxi,PROCESSING,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,3/17/2016 19:32,Standard Class
TRANSFER,4,4,14.93999958,165.9799957,Shipping on time,0,9,Cardio Equipment,New York,EE. UU.,XXXXXXXXX,Mary,7963,Fisher,XXXXXXXXX,Corporate,NY,4776 Indian Deer Downs,10040,3,Footwear,40.85889053,-73.93106842,Pacific Asia,Fukui,Jap�n,7963,2/22/2016 0:17,28568,191,34,0.170000002,71494,99.98999786,0.090000004,2,199.9799957,165.9799957,14.93999958,Eastern Asia,Fukui,PROCESSING,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,2/26/2016 0:17,Standard Class
TRANSFER,6,4,31.20000076,165.9799957,Late delivery,1,9,Cardio Equipment,New Orleans,EE. UU.,XXXXXXXXX,Mary,11730,Perkins,XXXXXXXXX,Corporate,LA,37 Lost Hills Maze,70117,3,Footwear,29.96774292,-90.03494263,Pacific Asia,Christchurch,Nueva Zelanda,11730,3/28/2016 12:19,31000,191,34,0.170000002,77482,99.98999786,0.189999998,2,199.9799957,165.9799957,31.20000076,Oceania,Canterbury,PROCESSING,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,4/3/2016 12:19,Standard Class
TRANSFER,4,4,6.639999866,165.9799957,Shipping on time,0,9,Cardio Equipment,Amarillo,EE. UU.,XXXXXXXXX,Mary,4464,Johnson,XXXXXXXXX,Corporate,TX,437 Heather Quail Concession,79109,3,Footwear,35.18754196,-101.8676224,Pacific Asia,Caloocan,Filipinas,4464,10/31/2015 5:21,20773,191,34,0.170000002,51911,99.98999786,0.039999999,2,199.9799957,165.9799957,6.639999866,Southeast Asia,Capital Nacional,PROCESSING,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,11/4/2015 5:21,Standard Class
TRANSFER,6,4,14.07999992,159.9799957,Late delivery,1,9,Cardio Equipment,Jackson,EE. UU.,XXXXXXXXX,Betty,5429,Villegas,XXXXXXXXX,Corporate,MI,3032 Dusty Loop,49201,3,Footwear,42.20007706,-84.43824005,Pacific Asia,Basra,Irak,5429,9/29/2016 0:41,43640,191,40,0.200000003,108984,99.98999786,0.090000004,2,199.9799957,159.9799957,14.07999992,West Asia,Basora,PROCESSING,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,10/5/2016 0:41,Standard Class
TRANSFER,3,4,43.5,149.9900055,Advance shipping,0,9,Cardio Equipment,Marrero,EE. UU.,XXXXXXXXX,Catherine,1383,Smith,XXXXXXXXX,Corporate,LA,762 Misty Farm,70072,3,Footwear,29.89742088,-90.10965729,Pacific Asia,Wuhan,China,1383,12/16/2015 20:21,23967,191,50,0.25,59998,99.98999786,0.289999992,2,199.9799957,149.9900055,43.5,Eastern Asia,Hubei,PROCESSING,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,12/19/2015 20:21,Standard Class
TRANSFER,2,4,-1.440000057,119.9800034,Advance shipping,0,17,Cleats,Grand Prairie,EE. UU.,XXXXXXXXX,Mary,3153,Smith,XXXXXXXXX,Corporate,TX,1269 Rocky Brook Hollow,75052,4,Apparel,32.6425972,-97.02174377,Pacific Asia,Belgaum,India,3153,11/3/2015 18:29,21016,365,0,0,52520,59.99000168,-0.01,2,119.9800034,119.9800034,-1.440000057,South Asia,Karnataka,PROCESSING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,11/5/2015 18:29,Standard Class
TRANSFER,6,4,37.18000031,118.7799988,Late delivery,1,17,Cleats,Bronx,EE. UU.,XXXXXXXXX,Mary,11357,Smith,XXXXXXXXX,Corporate,NY,4343 Wishing River Subdivision,10467,4,Apparel,40.89811325,-73.85901642,Pacific Asia,Lahore,Pakist�n,11357,1/30/2016 4:42,27005,365,1.200000048,0.01,67640,59.99000168,0.310000002,2,119.9800034,118.7799988,37.18000031,South Asia,Punyab,PROCESSING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,2/5/2016 4:42,Standard Class
TRANSFER,2,4,38.40999985,116.3799973,Advance shipping,0,17,Cleats,Greeley,EE. UU.,XXXXXXXXX,Mary,4700,Campbell,XXXXXXXXX,Corporate,CO,9695 Misty Court,80631,4,Apparel,40.41231918,-104.6923523,Pacific Asia,Cainta,Filipinas,4700,1/9/2016 18:34,25606,365,3.599999905,0.029999999,64151,59.99000168,0.330000013,2,119.9800034,116.3799973,38.40999985,Southeast Asia,Calabarz�n,PROCESSING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,1/11/2016 18:34,Standard Class
TRANSFER,6,4,-82.63999939,113.9800034,Late delivery,1,17,Cleats,Smyrna,EE. UU.,XXXXXXXXX,Mary,1975,Smith,XXXXXXXXX,Corporate,GA,7790 Green Berry Gate,30080,4,Apparel,33.08282852,-82.9998703,Pacific Asia,Auckland,Nueva Zelanda,1975,3/18/2016 19:21,30335,365,6,0.050000001,75828,59.99000168,-0.730000019,2,119.9800034,113.9800034,-82.63999939,Oceania,Auckland,PROCESSING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,3/24/2016 19:21,Standard Class
TRANSFER,6,4,35.49000168,113.3799973,Late delivery,1,17,Cleats,West Covina,EE. UU.,XXXXXXXXX,Mary,6187,Hess,XXXXXXXXX,Corporate,CA,395 Quiet Pony Loop,91790,4,Apparel,34.0700798,-117.9371948,Pacific Asia,Gorakhpur,India,6187,3/3/2016 6:14,29270,365,6.599999905,0.059999999,73215,59.99000168,0.310000002,2,119.9800034,113.3799973,35.49000168,South Asia,Haryana,PROCESSING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,3/9/2016 6:14,Standard Class
TRANSFER,5,4,-83.73999786,109.1800003,Late delivery,1,17,Cleats,Chicago,EE. UU.,XXXXXXXXX,Roy,12205,Smith,XXXXXXXXX,Corporate,IL,1832 Indian Branch Beach,60617,4,Apparel,41.89603806,-87.67301941,Pacific Asia,Taupo,Nueva Zelanda,12205,4/1/2016 10:34,31269,365,10.80000019,0.090000004,78151,59.99000168,-0.769999981,2,119.9800034,109.1800003,-83.73999786,Oceania,Waikato,PROCESSING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,4/6/2016 10:34,Standard Class
TRANSFER,6,4,-30.22999954,100.7799988,Late delivery,1,17,Cleats,Chicago,EE. UU.,XXXXXXXXX,Mary,4862,Whitaker,XXXXXXXXX,Corporate,IL,3543 Crystal Bear Forest,60609,4,Apparel,41.80830002,-87.66905975,Pacific Asia,Gujranwala,Pakist�n,4862,12/29/2015 7:12,24820,365,19.20000076,0.159999996,62178,59.99000168,-0.300000012,2,119.9800034,100.7799988,-30.22999954,South Asia,Punyab,PROCESSING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,1/4/2016 7:12,Standard Class
TRANSFER,3,4,32.45000076,100.7799988,Advance shipping,0,17,Cleats,North Richland Hills,EE. UU.,XXXXXXXXX,Mary,6180,Smith,XXXXXXXXX,Corporate,TX,7111 Cotton Blossom Estates,76180,4,Apparel,32.84292221,-97.22615814,Pacific Asia,Aurangabad,India,6180,1/13/2016 7:00,25847,365,19.20000076,0.159999996,64696,59.99000168,0.319999993,2,119.9800034,100.7799988,32.45000076,South Asia,Bihar,PROCESSING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,1/16/2016 7:00,Standard Class
TRANSFER,5,4,47.79999924,99.58000183,Late delivery,1,17,Cleats,Riverside,EE. UU.,XXXXXXXXX,Michael,11977,Williams,XXXXXXXXX,Corporate,CA,4849 Clear Blossom Turnabout,92504,4,Apparel,33.96971512,-117.3822708,Pacific Asia,Estambul,Turqu�a,11977,9/7/2016 8:04,42154,365,20.39999962,0.170000002,105264,59.99000168,0.479999989,2,119.9800034,99.58000183,47.79999924,West Asia,Estambul,PROCESSING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,9/12/2016 8:04,Standard Class
TRANSFER,2,4,19.17000008,89.98999786,Advance shipping,0,17,Cleats,San Diego,EE. UU.,XXXXXXXXX,Mary,10126,Lee,XXXXXXXXX,Corporate,CA,3582 Quiet Cider Lane,92111,4,Apparel,32.7794342,-117.1718597,Pacific Asia,Ahvaz,Ir�n,10126,10/19/2016 9:45,45036,365,30,0.25,112451,59.99000168,0.209999993,2,119.9800034,89.98999786,19.17000008,South Asia,Juzest�n,PROCESSING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,10/21/2016 9:45,Standard Class
TRANSFER,4,4,27.70999908,79.18000031,Shipping on time,0,29,Shop By Sport,Miami,EE. UU.,XXXXXXXXX,Sarah,1880,Smith,XXXXXXXXX,Corporate,FL,6692 Lazy Route,33165,5,Golf,25.74022484,-80.36169434,Pacific Asia,Sarkand,Kazajist�n,1880,10/31/2016 11:30,45863,627,0.800000012,0.01,114641,39.99000168,0.349999994,2,79.98000336,79.18000031,27.70999908,Central Asia,Almaty,PROCESSING,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,11/4/2016 11:30,Standard Class
TRANSFER,5,4,-6.170000076,98,Late delivery,1,24,Women's Apparel,Wyandotte,EE. UU.,XXXXXXXXX,Mary,8747,Smith,XXXXXXXXX,Corporate,MI,372 Misty Vale,48192,5,Golf,42.23049164,-83.1519165,Pacific Asia,Manila,Filipinas,8747,11/2/2015 12:00,20929,502,2,0.02,52291,50,-0.059999999,2,100,98,-6.170000076,Southeast Asia,Capital Nacional,PROCESSING,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,11/7/2015 12:00,Standard Class
TRANSFER,5,4,49,98,Late delivery,1,24,Women's Apparel,Cleveland,EE. UU.,XXXXXXXXX,Christian,11252,Payne,XXXXXXXXX,Corporate,OH,633 Shady Blossom Edge,44109,5,Golf,41.41943359,-81.68500519,Pacific Asia,Makati,Filipinas,11252,12/9/2015 12:08,23464,502,2,0.02,58711,50,0.5,2,100,98,49,Southeast Asia,Capital Nacional,PROCESSING,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,12/14/2015 12:08,Standard Class
TRANSFER,2,4,47.04000092,98,Advance shipping,0,24,Women's Apparel,Houston,EE. UU.,XXXXXXXXX,Sharon,5598,Smith,XXXXXXXXX,Corporate,TX,760 Sleepy Key,77093,5,Golf,29.76576996,-95.37227631,Pacific Asia,Ajman,Emiratos �rabes Unidos,5598,10/8/2016 21:31,44316,502,2,0.02,110667,50,0.479999989,2,100,98,47.04000092,West Asia,Ajm�n,PROCESSING,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,10/10/2016 21:31,Standard Class
TRANSFER,3,4,-7.760000229,77.58000183,Advance shipping,0,29,Shop By Sport,Littleton,EE. UU.,XXXXXXXXX,Mary,1067,Hansen,XXXXXXXXX,Corporate,CO,4212 Honey Trail,80126,5,Golf,39.522995,-104.9482193,Pacific Asia,Zhuhai,China,1067,2/8/2016 13:37,27647,627,2.400000095,0.029999999,69211,39.99000168,-0.100000001,2,79.98000336,77.58000183,-7.760000229,Eastern Asia,Guangdong,PROCESSING,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2/11/2016 13:37,Standard Class
TRANSFER,4,4,6.980000019,77.58000183,Shipping on time,0,29,Shop By Sport,Longmont,EE. UU.,XXXXXXXXX,Cynthia,8681,Smith,XXXXXXXXX,Corporate,CO,9684 Middle Forest Autoroute,80501,5,Golf,40.1901207,-105.1010666,Pacific Asia,Bucheon,Corea del Sur,8681,12/30/2015 3:31,24878,627,2.400000095,0.029999999,62323,39.99000168,0.090000004,2,79.98000336,77.58000183,6.980000019,Eastern Asia,Gyeonggi,PROCESSING,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,1/3/2016 3:31,Standard Class
